WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_LITHOLOGY,FORCE_2020_LITHOFACIES_CONFIDENCE
15/9-23,1784.432,433911.0,6460000.0,-1759.3573,HORDALAND GP.,Skade Fm.,12.440881729,,0.7184742093,0.6959883571,2.2223846912,105.57370758,,0.4095247388,4.5423746109,136.9432373,,12.250000954,425.71749878,320.97302246,0.1908812821,0.0531173088,,,214.66540527,,65000,1.0
15/9-23,1784.584,433911.0,6460000.0,-1759.509277,HORDALAND GP.,Skade Fm.,12.574573517,,0.6971519589,0.6922631264,2.187258482,111.13005829,,0.4087359607,4.4716906548,137.9883728,,12.250000954,470.9630127,323.09457397,0.3245736361,0.0432441905,,,266.01712036,,65000,1.0
15/9-23,1784.736,433911.0,6460000.0,-1759.661133,HORDALAND GP.,Skade Fm.,12.694331169,,0.6793555617,0.6810483932,2.1521477699,114.08826447,,0.4114546776,4.5617265701,139.80448914,,12.250000954,437.67453003,321.64852905,0.4443318546,0.0395811126,,,317.36886597,,65000,1.0
15/9-23,1784.888,433911.0,6460000.0,-1759.81311,HORDALAND GP.,Skade Fm.,12.821187973,,0.6851894259,0.6783050895,2.1565647125,111.48820496,,0.4184986949,5.1687660217,143.45372009,,12.250000954,414.61468506,311.51824951,0.5711893439,0.0628021806,,,368.72058105,,65000,1.0
15/9-23,1785.04,433911.0,6460000.0,-1759.96521,HORDALAND GP.,Skade Fm.,12.916489601,,0.7016736269,0.6844058633,2.1671054363,104.16788483,,0.4110073745,5.7198710442,146.894104,,12.250000954,360.76541138,300.97943115,0.6664898992,0.0844677687,,,396.43615723,,65000,1.0
15/9-23,1785.192,433911.0,6460000.0,-1760.117065,HORDALAND GP.,Skade Fm.,12.94497776,,0.709826827,0.6885910034,2.1727108955,101.02021027,,0.4124550521,5.9382019043,148.39030457,,12.250000954,289.77697754,296.39614868,0.6949774027,0.0906412974,,,357.97061157,,65000,1.0
15/9-23,1785.344,433911.0,6460000.0,-1760.269043,HORDALAND GP.,Skade Fm.,12.96420002,,0.7130929232,0.6911988258,2.176500082,99.62563324,,0.4140923619,6.0857000351,144.48553467,,12.250000954,250.72055054,307.56863403,0.7142000198,0.0948000029,,,319.50506592,,65000,1.0
15/9-23,1785.496,433911.03125,6460000.0,-1760.421021,HORDALAND GP.,Skade Fm.,12.936770439,,0.7127869725,0.6915945411,2.1758608818,100.43069458,,0.4025510252,6.0803189278,137.40588379,,12.250000954,210.76185608,327.96871948,0.6867703199,0.0938945562,,,281.03952026,,65000,1.0
15/9-23,1785.648,433911.03125,6460000.0,-1760.572998,HORDALAND GP.,Skade Fm.,12.912699699,,0.7107450962,0.6909059882,2.1752998829,101.60377502,,0.3973609209,6.0756001472,134.70454407,,12.250000954,165.0065155,336.3420105,0.6626996398,0.0930999964,,,242.57395935,,65000,1.0
15/9-23,1785.8,433911.03125,6460000.0,-1760.724976,HORDALAND GP.,Skade Fm.,12.921030998,,0.7059361935,0.6864124537,2.1713452339,99.709091187,,0.4050585032,6.0842518806,135.08932495,,12.250000954,139.66670227,335.72872925,0.6710312963,0.0921508595,,,204.10839844,,65000,1.0
15/9-23,1785.952,433911.03125,6460000.0,-1760.876953,HORDALAND GP.,Skade Fm.,12.91323185,,0.7000044584,0.6781026721,2.1690065861,102.25559998,,0.4107672572,6.0635485649,136.0960083,,12.250000954,139.54989624,333.93746948,0.6632322073,0.0909327343,,,165.64285278,,65000,1.0
15/9-23,1786.104,433911.03125,6460000.0,-1761.028931,HORDALAND GP.,Skade Fm.,12.851181984,,0.6975656748,0.6791584492,2.1738090515,104.05578613,,0.4132941365,5.9481716156,137.38409424,,12.250000954,163.77749634,331.99682617,0.6011816263,0.0893984511,,,151.03010559,,65000,1.0
15/9-23,1786.256,433911.03125,6460000.0,-1761.180908,HORDALAND GP.,Skade Fm.,12.61302948,,0.7027855515,0.6871861815,2.1783435345,100.35569763,,0.4168072343,5.417347908,137.52786255,,12.250000954,204.1373291,331.25,0.3630299866,0.0740072206,,,147.42636108,,65000,1.0
15/9-23,1786.408,433911.03125,6460000.0,-1761.332764,HORDALAND GP.,Skade Fm.,12.333435059,,0.709782064,0.6917927861,2.1800205708,98.348129272,,0.4189756215,4.7704949379,136.85244751,,12.250000954,214.08969116,333.11117554,0.0834350958,0.053405527,,,143.82260132,,65000,1.0
15/9-23,1786.56,433911.03125,6460000.0,-1761.484863,HORDALAND GP.,Skade Fm.,12.187173843,,0.7134374976,0.6936687827,2.1760728359,98.716850281,,0.4210889637,3.8272111416,135.87953186,,12.250000954,185.29786682,336.56600952,-0.062825821,0.0296782199,,,140.21884155,,65000,1.0
15/9-23,1786.712,433911.03125,6460000.0,-1761.636719,HORDALAND GP.,Skade Fm.,12.141593933,,0.7112710476,0.6959888935,2.1717488766,102.64097595,,0.4000863135,3.1362819672,135.05273438,,12.250000954,157.4057312,338.76330566,-0.108405739,0.0138511779,,,136.61509705,,65000,1.0
15/9-23,1786.864,433911.03125,6460000.0,-1761.788696,HORDALAND GP.,Skade Fm.,12.211431503,,0.7060144544,0.6958181262,2.1710891724,103.77474976,,0.3788000047,3.0491154194,135.35801697,,12.250000954,136.22537231,339.31378174,-0.038569354,0.0146127651,,,133.01133728,,65000,1.0
15/9-23,1787.016,433911.0625,6460000.0,-1761.940674,HORDALAND GP.,Skade Fm.,12.283559799,,0.7061259151,0.6936948299,2.1704492569,100.11598206,,0.3788000047,2.9591114521,136.36174011,,12.250000954,107.85264587,337.77374268,0.033558961,0.0153506463,,,129.43582153,,65000,1.0
15/9-23,1787.168,433911.0625,6460000.0,-1762.092651,HORDALAND GP.,Skade Fm.,12.301976204,,0.7138434052,0.6933000088,2.174279213,100.46890259,,0.3767344058,3.1741108894,138.53430176,,12.250000954,83.644287109,333.74200439,0.0519760661,0.0214456934,,,126.10028839,,65000,1.0
15/9-23,1787.32,433911.0625,6460000.0,-1762.244629,HORDALAND GP.,Skade Fm.,12.355800629,,0.7366394997,0.71424824,2.1747424603,101.82563782,,0.3747000098,3.4685900211,139.96748352,,12.250000954,70.683647156,331.25,0.1058010906,0.027901154,,,122.76476288,,65000,1.0
15/9-23,1787.472,433911.0625,6460000.0,-1762.396606,HORDALAND GP.,Skade Fm.,12.417245865,,0.7541984916,0.734202683,2.1700043678,103.31643677,,0.3784885705,3.5701229572,139.53651428,,12.250000954,81.474113464,331.25,0.1672462821,0.0285993982,,,119.42923737,,65000,1.0
15/9-23,1787.624,433911.0625,6460000.0,-1762.548584,HORDALAND GP.,Skade Fm.,12.455626488,,0.7494440675,0.7315645218,2.1805994511,103.93875885,,0.3860683739,3.8961465359,138.17150879,,12.250000954,129.62858582,331.25,0.2056273669,0.0380226187,,,116.09371185,,65000,1.0
15/9-23,1787.776,433911.0625,6460000.0,-1762.700439,HORDALAND GP.,Skade Fm.,12.476498604,,0.7441986203,0.7292081714,2.192800045,102.01559448,,0.393648237,4.1974000931,136.1559906,,12.250000954,152.41693115,331.25,0.2264995873,0.0474000014,,,112.75817871,,65000,1.0
15/9-23,1787.928,433911.0625,6460000.0,-1762.852417,HORDALAND GP.,Skade Fm.,12.434706688,,0.7445943356,0.7280113697,2.1863741875,106.28470612,,0.3975000083,4.1369810104,135.03085327,,12.250000954,124.87565613,331.25,0.1847071052,0.0442115851,,,109.4226532,,65000,1.0
15/9-23,1788.08,433911.0625,6460000.0,-1763.004395,HORDALAND GP.,Skade Fm.,12.37593174,,0.7497787476,0.7289612293,2.1773581505,113.39668274,,0.3987196982,4.052087307,134.68836975,,12.250000954,87.283653259,331.25,0.1259320825,0.0397778787,,,103.03125763,,65000,1.0
15/9-23,1788.232,433911.0625,6460000.0,-1763.156494,HORDALAND GP.,Skade Fm.,12.44907856,,0.7547059059,0.7323952913,2.1908633709,113.60701752,,0.4012615383,4.164709568,134.5632019,,12.250000954,64.144706726,331.25,0.1990792751,0.0449077524,,,93.889579773,,65000,1.0
15/9-23,1788.384,433911.0625,6460000.0,-1763.30835,HORDALAND GP.,Skade Fm.,12.549884796,,0.7539204359,0.7341068387,2.2068822384,112.02354431,,0.4025999904,4.3400425911,134.50967407,,12.250000954,60.127845764,330.61657715,0.2998856008,0.0521312542,,,84.747894287,,65000,1.0
15/9-23,1788.536,433911.0625,6460000.0,-1763.460327,HORDALAND GP.,Skade Fm.,12.593384743,,0.7417244315,0.7283283472,2.2001361847,108.69773865,,0.4014472365,4.5743236542,134.50576782,,12.250000954,62.301433563,328.33657837,0.3433843255,0.0563503876,,,75.606216431,,65000,1.0
15/9-23,1788.688,433911.09375,6460000.0,-1763.612305,HORDALAND GP.,Skade Fm.,12.626568794,,0.7292000055,0.7151831388,2.1921327114,105.31834412,,0.399053663,4.8295240402,134.51773071,,12.250000954,60.659957886,325.22244263,0.3765695393,0.0616373979,,,66.464538574,,65000,1.0
15/9-23,1788.84,433911.09375,6460000.0,-1763.764282,HORDALAND GP.,Skade Fm.,12.69448185,,0.7236899734,0.7035524845,2.18739748,105.43244934,,0.3966599703,4.9684882164,134.5296936,,12.250000954,53.391681671,325.28359985,0.4444827437,0.0665675327,,,57.322856903,,65000,1.0
15/9-23,1788.992,433911.09375,6460000.0,-1763.916138,HORDALAND GP.,Skade Fm.,12.805242538,,0.717599988,0.7022284269,2.1835916042,105.7331543,,0.3959667981,5.1469659805,134.59693909,,12.250000954,45.329963684,332.62271118,0.5552421212,0.0724310055,,,48.181175232,,65000,1.0
15/9-23,1789.144,433911.09375,6460000.0,-1764.068237,HORDALAND GP.,Skade Fm.,12.841583252,,0.7198075652,0.7093045115,2.1835985184,106.22433472,,0.3930303156,5.4328193665,134.73373413,,12.250000954,38.217437744,345.19885254,0.591583252,0.0797726959,,,44.196807861,,65000,1.0
15/9-23,1789.296,433911.09375,6460000.0,-1764.220215,HORDALAND GP.,Skade Fm.,12.755811691,,0.7319204807,0.7203249931,2.1879558563,107.95220947,,0.3790993392,5.5978899002,134.83377075,,12.250000954,34.469329834,354.3951416,0.5058116317,0.0831649378,,,40.498958588,,65000,1.0
15/9-23,1789.448,433911.09375,6460000.0,-1764.372192,HORDALAND GP.,Skade Fm.,12.622736931,,0.7707166076,0.737798512,2.1904139519,107.67471313,,0.3563761413,5.4284410477,133.91093445,,12.250000954,34.993629456,356.75,0.3727371693,0.0771099925,,,36.801105499,,65000,1.0
15/9-23,1789.6,433911.09375,6460000.0,-1764.524048,HORDALAND GP.,Skade Fm.,12.582427979,,0.8487852216,0.7904220223,2.1824669838,107.59342957,,0.3621758223,5.1405177116,131.87469482,,12.250000954,34.230342865,355.96270752,0.3324278593,0.0662745237,,,33.103256226,,65000,1.0
15/9-23,1789.752,433911.09375,6460000.0,-1764.676025,HORDALAND GP.,Skade Fm.,12.532915115,,0.9445430636,0.9351433516,2.1832337379,107.58209991,,0.384621352,4.7898535728,129.25985718,,12.250000954,30.058797836,354.41278076,0.2829144001,0.0576032028,,,29.405405045,,65000,1.0
15/9-23,1789.904,433911.09375,6460000.0,-1764.828003,HORDALAND GP.,Skade Fm.,12.465034485,,0.9062090516,0.9407824874,2.1994087696,103.1197052,,0.3834482729,4.621108532,127.39347839,,12.250000954,27.428575516,353.24847412,0.2150343955,0.0543898828,,,25.707555771,,65000,1.0
15/9-23,1790.056,433911.09375,6460000.0,-1764.97998,HORDALAND GP.,Skade Fm.,12.454910278,,0.8014000058,0.7927603722,2.2351250648,100.91413116,,0.3815999925,4.6839809418,127.21981812,,12.250000954,29.250530243,350.81832886,0.2049111277,0.0490857996,,,23.657745361,,65000,1.0
15/9-23,1790.208,433911.125,6460000.0,-1765.131958,HORDALAND GP.,Skade Fm.,12.643770218,,0.7872363925,0.7639616132,2.3072018623,104.25450897,,0.3842162192,4.8498921394,127.2405014,,12.250000954,32.964809418,345.40805054,0.3937712014,0.0512166694,,,24.442922592,,65000,1.0
15/9-23,1790.36,433911.125,6460000.0,-1765.283936,HORDALAND GP.,Skade Fm.,12.764266968,,0.7699999809,0.7549456954,2.2739174366,108.93243408,,0.3900031149,4.9248943329,128.48562622,,12.250000954,35.645172119,339.15490723,0.7035419941,0.0351183452,,,25.228099823,,65000,1.0
15/9-23,1790.512,433911.125,6460000.0,-1765.435913,HORDALAND GP.,Skade Fm.,12.568787575,,0.7680813074,0.7513183951,2.1896121502,112.3770752,,0.3932000101,4.7583985329,131.26182556,,12.250000954,36.527851105,333.14941406,0.5523377061,0.0252679475,,,26.013278961,,65000,1.0
15/9-23,1790.664,433911.125,6460000.0,-1765.587769,HORDALAND GP.,Skade Fm.,12.473903656,,0.7656999826,0.7472616434,2.2102053165,115.4471283,,0.3896520138,4.472263813,134.46356201,,12.250000954,34.816921234,331.84521484,0.2239044458,0.0483409502,,,26.798456192,,65000,1.0
15/9-23,1790.816,433911.125,6460000.0,-1765.739868,HORDALAND GP.,Skade Fm.,12.499697685,,0.7672431469,0.7437000275,2.2080888748,113.56599426,,0.3851999938,4.3600935936,136.79998779,,12.250000954,32.844203949,334.99249268,0.249697566,0.0500913784,,,27.583633423,,65000,1.0
15/9-23,1790.968,433911.125,6460000.0,-1765.891724,HORDALAND GP.,Skade Fm.,12.500565529,,0.7701202035,0.7509738803,2.199873209,112.53935242,,0.3872594833,4.4175505638,136.69032288,,12.250000954,34.710906982,325.59954834,0.2505658269,0.0498314574,,,28.368810654,,65000,1.0
15/9-23,1791.12,433911.125,6460000.0,-1766.043701,HORDALAND GP.,Skade Fm.,12.470406532,,0.7800115943,0.7643944621,2.2040932178,112.67540741,,0.3919907808,4.4251046181,135.40032959,,12.250000954,37.597995758,313.2411499,0.2204077393,0.0497822091,,,28.82865715,,65000,1.0
15/9-23,1791.272,433911.125,6460000.0,-1766.195679,HORDALAND GP.,Skade Fm.,12.448561668,,0.7979662418,0.7791798711,2.2126822472,112.60189056,,0.3946999907,4.3714947701,134.79185486,,12.250000954,39.077083588,316.05596924,0.1985626519,0.0493701361,,,29.201749802,,65000,1.0
15/9-23,1791.424,433911.125,6460000.0,-1766.347656,HORDALAND GP.,Skade Fm.,12.401109695,,0.8149181604,0.7934932113,2.2124648094,111.14299011,,0.3936673403,4.1994957924,134.44714355,,12.250000954,40.206455231,317.66094971,0.1511097103,0.045413617,,,29.574842453,,65000,1.0
15/9-23,1791.576,433911.15625,6460000.0,-1766.499634,HORDALAND GP.,Skade Fm.,12.416612625,,0.8235766888,0.796855092,2.2037155628,106.1448288,,0.3912738562,3.9715662003,134.32466125,,12.250000954,38.48374176,310.41061401,0.1666122973,0.0367657579,,,29.947937012,,65000,1.0
15/9-23,1791.728,433911.15625,6460000.0,-1766.651611,HORDALAND GP.,Skade Fm.,12.539587021,,0.8095085025,0.788140893,2.187718153,103.01842499,,0.3898999989,4.1562166214,134.20219421,,12.250000954,35.418174744,300.50289917,0.2895860374,0.0377219617,,,30.321029663,,65000,1.0
15/9-23,1791.88,433911.15625,6460000.0,-1766.803589,HORDALAND GP.,Skade Fm.,12.559766769,,0.7832260728,0.7726888061,2.1805334091,105.62062073,,0.3972892761,4.7734436989,134.07971191,,12.250000954,39.613895416,295.34768677,0.3097664416,0.0525247939,,,30.694122314,,65000,1.0
15/9-23,1792.032,433911.15625,6460000.0,-1766.955566,HORDALAND GP.,Skade Fm.,12.553824425,,0.7513496876,0.7373610139,2.1813981533,107.13344574,,0.407400012,5.066514492,133.2437439,,12.250000954,51.954341888,295.33984375,0.3038240969,0.0611606985,,,31.704662323,,65000,1.0
15/9-23,1792.184,433911.15625,6460000.0,-1767.107422,HORDALAND GP.,Skade Fm.,12.547898293,,0.7180100083,0.6898733377,2.1751732826,108.45342255,,0.4119445384,4.9822778702,131.27394104,,12.250000954,64.132514954,295.32504272,0.2978983819,0.0591661409,,,35.105628967,,65000,1.0
15/9-23,1792.336,433911.15625,6460000.0,-1767.259521,HORDALAND GP.,Skade Fm.,12.544400215,,0.6971457601,0.6781138778,2.1714999676,105.93863678,,0.4183000028,4.9331002235,129.96081543,,12.250000954,62.808101654,295.75906372,0.2944001853,0.0579999983,,,38.506595612,,65000,1.0
15/9-23,1792.488,433911.15625,6460000.0,-1767.411377,HORDALAND GP.,Skade Fm.,12.551858902,,0.6825835705,0.6667000055,2.1686565876,100.91148376,,0.4183000028,4.827650547,130.76489258,,12.250000954,50.794334412,297.78979492,0.3018588722,0.0572582446,,,41.907562256,,65000,1.0
15/9-23,1792.64,433911.15625,6460000.0,-1767.563354,HORDALAND GP.,Skade Fm.,12.569909096,,0.6740000248,0.6494659781,2.1617753506,99.103141785,,0.4277561903,4.5724220276,132.80686951,,12.250000954,48.33675766,302.56292725,0.3199093342,0.0555040911,,,45.3085289,,65000,1.0
15/9-23,1792.792,433911.15625,6460000.0,-1767.715332,HORDALAND GP.,Skade Fm.,12.580599785,,0.65557307,0.6245999932,2.1577000618,97.248138428,,0.4321661592,4.4212999344,134.46592712,,12.250000954,68.76877594,313.78869629,0.3305998147,0.0544999987,,,48.709495544,,65000,1.0
15/9-23,1792.944,433911.15625,6460000.0,-1767.86731,HORDALAND GP.,Skade Fm.,12.570539474,,0.6207807064,0.6066604257,2.157538414,96.017913818,,0.4104574919,4.4094572067,135.35896301,,12.250000954,106.75049591,330.27557373,0.3205392957,0.0538131222,,,52.110462189,,65000,1.0
15/9-23,1793.096,433911.1875,6460000.0,-1768.019287,HORDALAND GP.,Skade Fm.,12.545743942,,0.6025561094,0.5799590945,2.157179594,94.116752625,,0.3966138363,4.3802337646,136.28445435,,12.250000954,124.19502258,340.23681641,0.2957437932,0.0521576516,,,54.851184845,,65000,1.0
15/9-23,1793.248,433911.1875,6460000.0,-1768.171265,HORDALAND GP.,Skade Fm.,12.521011353,,0.5932784677,0.5790019035,2.1568405628,91.664237976,,0.3924253285,4.3509707451,137.53526306,,12.250000954,111.14640808,341.76654053,0.2710113525,0.0505221561,,,57.206764221,,65000,1.0
15/9-23,1793.4,433911.1875,6460000.0,-1768.323242,HORDALAND GP.,Skade Fm.,12.506099701,,0.5939999819,0.5830123425,2.1565999985,90.201530457,,0.3898999989,4.3333001137,138.58757019,,12.250000954,93.937698364,340.5730896,0.2560997009,0.0494999997,,,59.562343597,,65000,1.0
15/9-23,1793.552,433911.1875,6460000.0,-1768.47522,HORDALAND GP.,Skade Fm.,12.448109627,,0.6032059193,0.5927424431,2.1493217945,88.013374329,,0.3929293156,4.2048749924,140.55773926,,12.250000954,80.032539368,338.14294434,0.1981101185,0.0435987487,,,61.917922974,,65000,1.0
15/9-23,1793.704,433911.1875,6460000.0,-1768.627075,HORDALAND GP.,Skade Fm.,12.358698845,,0.6219729185,0.6101532578,2.1380999088,86.650009155,,0.4005704224,4.0071001053,142.40209961,,12.250000954,70.863136292,335.97393799,0.1086997986,0.0344999991,,,64.273506165,,65000,1.0
15/9-23,1793.856,433911.1875,6460000.0,-1768.779053,HORDALAND GP.,Skade Fm.,12.358698845,,0.6388801932,0.6315895319,2.1380999088,89.460670471,,0.4052000046,4.0071001053,142.76799011,,12.250000954,66.251831055,335.80026245,0.1086997986,0.0344999991,,,66.629081726,,65000,1.0
15/9-23,1794.008,433911.1875,6460000.0,-1768.931152,HORDALAND GP.,Skade Fm.,12.392086983,,0.6495578885,0.6287868023,2.1392564774,92.04283905,,0.3987615407,4.098502636,142.83042908,,12.250000954,65.746337891,336.19940186,0.1420874447,0.0366975628,,,68.805084229,,65000,1.0
15/9-23,1794.16,433911.1875,6460000.0,-1769.083008,HORDALAND GP.,Skade Fm.,12.478449821,,0.6422679424,0.6249086261,2.1422100067,94.71975708,,0.388500005,4.33481884,143.07530212,,12.250000954,69.371528625,334.96832275,0.2284497023,0.0424201712,,,67.748580933,,65000,1.0
15/9-23,1794.312,433911.1875,6460000.0,-1769.234985,HORDALAND GP.,Skade Fm.,12.533384323,,0.6444123983,0.6274159551,2.1463212967,92.542243958,,0.3907831907,4.4898295403,143.39151001,,12.250000954,75.205657959,332.48892212,0.2833843231,0.046684958,,,66.692085266,,65000,1.0
15/9-23,1794.464,433911.1875,6460000.0,-1769.386963,HORDALAND GP.,Skade Fm.,12.545438766,,0.6475023627,0.6308661103,2.162535429,86.815101624,,0.3944999874,4.5698504448,142.87272644,,12.250000954,75.821777344,330.97622681,0.2954384089,0.051390741,,,65.6355896,,65000,1.0
15/9-23,1794.616,433911.21875,6460000.0,-1769.53894,HORDALAND GP.,Skade Fm.,12.55161953,,0.6480000019,0.6286247969,2.1845009327,90.559249878,,0.3888342083,4.7106661797,141.62055969,,12.250000954,73.996009827,330.31344604,0.3016194105,0.0573375225,,,64.579086304,,65000,1.0
15/9-23,1794.768,433911.21875,6460000.0,-1769.690796,HORDALAND GP.,Skade Fm.,12.456496239,,0.6496024728,0.6389563084,2.1892733574,93.951812744,,0.3737728,4.6530909538,140.85076904,,12.250000954,77.183746338,331.64614868,0.2064950913,0.0555739515,,,63.522590637,,65000,1.0
15/9-23,1794.92,433911.21875,6460000.0,-1769.842896,HORDALAND GP.,Skade Fm.,12.333708763,,0.6550742984,0.657400012,2.1847033501,93.510398865,,0.3643000126,4.3280630112,140.79460144,,12.250000954,86.664825439,333.98120117,0.0837091431,0.0478392094,,,62.466094971,,65000,1.0
15/9-23,1795.072,433911.21875,6460000.0,-1769.994873,HORDALAND GP.,Skade Fm.,12.352164268,,0.6663756371,0.6674287319,2.1695182323,89.634368896,,0.3645938933,4.08177948,142.15116882,,12.250000954,97.492576599,333.13574219,0.1021653563,0.0393857062,,,62.253330231,,65000,1.0
15/9-23,1795.224,433911.21875,6460000.0,-1770.146851,HORDALAND GP.,Skade Fm.,12.384990692,,0.6861220002,0.6847000122,2.2152872086,86.236831665,,0.3650999963,4.3012251854,141.4850769,,12.250000954,100.17472839,326.73980713,0.1349902153,0.0393750146,,,62.978050232,,65000,1.0
15/9-23,1795.376,433911.21875,6460000.0,-1770.298706,HORDALAND GP.,Skade Fm.,12.43900013,,0.6894318461,0.6736938953,2.2976999283,79.715438843,,0.3650999963,4.7259001732,138.01237488,,12.250000954,93.032432556,318.16174316,0.189000085,0.0408999994,,,63.702770233,,65000,1.0
15/9-23,1795.528,433911.21875,6460000.0,-1770.450684,HORDALAND GP.,Skade Fm.,12.420425415,,0.6631126404,0.6502401829,2.2832212448,69.323616028,,0.3687286973,4.5816726685,136.57203674,,12.250000954,82.835723877,319.61813354,0.1704253256,0.0387084186,,,64.427490234,,65000,1.0
15/9-23,1795.68,433911.21875,6460000.0,-1770.602661,HORDALAND GP.,Skade Fm.,12.36889267,,0.659748137,0.640217483,2.243023634,64.378486633,,0.3752000034,4.1816253662,136.6427002,,12.250000954,74.548370361,324.52212524,0.1188922524,0.032623928,,,65.152206421,,65000,1.0
15/9-23,1795.832,433911.21875,6460000.0,-1770.754639,HORDALAND GP.,Skade Fm.,12.335700035,,0.7159506083,0.6722598076,2.217099905,59.611755371,,0.3738903403,3.9237000942,136.97846985,,12.250000954,64.32901001,320.78381348,0.08570005,0.0286999997,,,65.876930237,,65000,1.0
15/9-23,1795.984,433911.21875,6460000.0,-1770.906616,HORDALAND GP.,Skade Fm.,12.335700035,,0.8062649369,0.7615476847,2.217099905,65.645812988,,0.3701997101,3.9237000942,135.48690796,,12.250000954,58.366527557,316.2522583,0.08570005,0.0286999997,,,66.601646423,,65000,1.0
15/9-23,1796.136,433911.25,6460000.0,-1771.058594,HORDALAND GP.,Skade Fm.,12.369623184,,0.8469542861,0.8231858611,2.2108242512,82.065742493,,0.3677999973,4.0301699638,133.11001587,,12.250000954,62.407997131,307.8052063,0.1196232811,0.0322910696,,,69.195953369,,65000,1.0
15/9-23,1796.288,433911.25,6460000.0,-1771.210571,HORDALAND GP.,Skade Fm.,12.432999611,,0.9338625073,0.9052336216,2.1991000175,81.833404541,,0.3677999973,4.228700161,131.61427307,,12.250000954,76.172554016,303.97384644,0.1829995811,0.0390000008,,,72.008338928,,65000,1.0
15/9-23,1796.44,433911.25,6460000.0,-1771.362427,HORDALAND GP.,Skade Fm.,12.415454865,,1.0476065874,0.9845582843,2.2012629509,81.77986908,,0.3738426566,4.2573413849,130.80055237,,12.250000954,91.214179993,307.97491455,0.1654553264,0.0394806676,,,74.820724487,,65000,1.0
15/9-23,1796.592,433911.25,6460000.0,-1771.514526,HORDALAND GP.,Skade Fm.,12.38189888,,1.0440437794,0.9714995623,2.2053999901,82.482627869,,0.3853999972,4.3119997978,129.50512695,,12.250000954,100.92572784,314.34475708,0.1318998039,0.0403999984,,,77.633110046,,65000,1.0
15/9-23,1796.744,433911.25,6460000.0,-1771.666504,HORDALAND GP.,Skade Fm.,12.38189888,,0.9702426195,0.9079924226,2.2053999901,82.103012085,,0.3889209032,4.3119997978,128.77288818,,12.250000954,97.268852234,317.75375366,0.1318998039,0.0403999984,,,80.445495605,,65000,1.0
15/9-23,1796.896,433911.25,6460000.0,-1771.818359,HORDALAND GP.,Skade Fm.,12.400231361,,0.8437463045,0.8116660118,2.1981139183,81.479560852,,0.3957999945,4.350399971,129.08735657,,12.250000954,83.87462616,315.07409668,0.1502323896,0.0402992703,,,83.257881165,,65000,1.0
15/9-23,1797.048,433911.25,6460000.0,-1771.970337,HORDALAND GP.,Skade Fm.,12.436499596,,0.7678377628,0.7457364202,2.1837000847,86.689376831,,0.3957999945,4.4263000488,130.21125793,,12.250000954,75.737884521,307.01293945,0.1864995956,0.0401000008,,,83.494667053,,65000,1.0
15/9-23,1797.2,433911.25,6460000.0,-1772.122314,HORDALAND GP.,Skade Fm.,12.468817711,,0.7219933271,0.7149752378,2.1827747822,96.711784363,,0.3978487849,4.5664873123,131.88189697,,12.250000954,68.03036499,299.29086304,0.2188175917,0.0433383994,,,78.130210876,,65000,1.0
15/9-23,1797.352,433911.25,6460000.0,-1772.274292,HORDALAND GP.,Skade Fm.,12.53429985,,0.6866316795,0.6854649782,2.1809000969,101.91355896,,0.40200001,4.8502001762,135.23168945,,12.250000954,61.790164948,297.2822876,0.2842999101,0.0498999991,,,72.76574707,,65000,1.0
15/9-23,1797.504,433911.25,6460000.0,-1772.42627,HORDALAND GP.,Skade Fm.,12.56089592,,0.6657189131,0.6779670715,2.18496418,103.44826508,,0.4019674957,4.9015250206,140.37171936,,12.250000954,59.301746368,298.3788147,0.3108960688,0.0529562645,,,67.401283264,,65000,1.0
15/9-23,1797.656,433911.28125,6460000.0,-1772.578247,HORDALAND GP.,Skade Fm.,12.632746696,,0.6437963247,0.6966301799,2.1959486008,101.52576447,,0.4018999934,5.0399575233,142.41365051,,12.250000954,60.884719849,300.16867065,0.3827473521,0.0612034574,,,62.036819458,,65000,1.0
15/9-23,1797.808,433911.28125,6460000.0,-1772.730225,HORDALAND GP.,Skade Fm.,12.667699814,,0.6359837651,0.6496143937,2.2012999058,98.314468384,,0.4018999934,5.1072001457,139.13589478,,12.250000954,64.964752197,302.67355347,0.4176998138,0.065200001,,,56.672355652,,65000,1.0
15/9-23,1797.96,433911.28125,6460000.0,-1772.88208,HORDALAND GP.,Skade Fm.,12.663511276,,0.6404808164,0.6325077415,2.1898133755,94.535110474,,0.4012971222,5.1232061386,135.5567627,,12.250000954,64.212585449,306.88742065,0.4135113955,0.0645653829,,,51.30789566,,65000,1.0
15/9-23,1798.112,433911.28125,6460000.0,-1773.03418,HORDALAND GP.,Skade Fm.,12.655380249,,0.6573005319,0.6577384472,2.16604352,96.300331116,,0.400000006,5.1631116867,134.60313416,,12.250000954,58.072090149,317.98382568,0.4053806365,0.063483052,,,53.399044037,,65000,1.0
